model_name,model_type,hardware,iteration,inference_time_sec,avg_time_sec,min_time_sec,max_time_sec,median_time_sec,stddev_time_sec
swin,pytorch,GPU,38,4.0106,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,39,4.0748,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,40,3.9255,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,41,4.0202,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,42,4.0450,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,43,3.9587,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,44,3.9464,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,45,4.0564,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,46,3.8539,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,47,4.0388,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,48,3.8697,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,49,4.0634,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,50,3.9198,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,51,4.0734,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,52,3.8495,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,53,4.0011,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,54,3.9922,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,55,3.9875,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,56,3.9446,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,57,4.0038,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,58,3.9757,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,59,4.0751,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,60,4.0595,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,61,4.0544,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,62,3.8525,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,63,4.0399,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,64,3.8429,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,65,4.0251,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,66,3.9158,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,67,4.0764,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,68,4.0258,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,69,3.9110,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,70,4.0118,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,71,4.0420,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,72,3.9113,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,73,3.8778,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,74,4.0473,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,75,4.0211,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,76,3.9024,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,77,4.0392,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,78,4.0301,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,79,4.0611,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,80,3.9117,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,81,4.0412,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,82,4.1214,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,83,3.8947,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,84,3.9148,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,85,4.0213,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,86,3.9892,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,87,4.0064,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,88,4.0024,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,89,3.8761,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,90,4.0289,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,91,3.9707,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,92,4.0920,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,93,3.9074,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,94,4.0253,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,95,4.0660,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,96,4.0795,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,97,4.0984,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,98,3.9279,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,99,3.9290,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,100,4.0385,3.9934,3.8249,4.1214,4.0246,0.0778
swin,torchscript,CPU,1,7.7246,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,2,7.7212,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,3,7.6359,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,4,7.7366,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,5,7.7276,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,6,7.8735,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,7,7.9032,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,8,7.7458,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,9,7.5676,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,10,7.7522,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,11,7.6832,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,12,7.8163,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,13,7.7413,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,14,7.7674,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,15,7.7436,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,16,7.8268,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,17,7.6602,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,18,7.6128,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,19,7.7601,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,20,7.6370,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,21,7.7059,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,22,7.7622,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,23,7.8173,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,24,7.8281,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,25,7.6167,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,26,7.8714,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,27,7.7016,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,28,7.6105,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,29,7.6083,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,30,7.6739,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,31,7.7773,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,32,7.4622,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,33,7.6827,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,34,7.5611,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,35,7.6571,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,36,7.5813,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,37,7.7432,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,38,7.6692,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,39,7.8069,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,40,7.6204,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,41,7.6882,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,42,7.7493,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,43,7.6340,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,44,7.7545,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,45,7.8075,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,46,7.6624,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,47,7.6197,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,48,7.7891,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,49,7.6773,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,50,7.7643,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,51,7.7857,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,52,7.6969,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,53,7.8071,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,54,7.6998,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,55,7.7322,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,56,7.7377,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,57,7.8232,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,58,7.6574,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,59,7.7775,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,60,7.5819,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,61,7.7340,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,62,7.8231,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,63,7.6103,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,64,7.5193,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,65,7.6697,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,66,7.7970,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,67,7.7794,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,68,7.7857,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,69,7.7021,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,70,7.7760,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,71,7.7658,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,72,7.6084,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,73,7.9322,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,74,7.5608,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,75,7.7152,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,76,7.6315,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,77,7.9548,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,78,7.7369,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,79,7.7981,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,80,7.7122,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,81,7.7572,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,82,7.8163,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,83,7.7221,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,84,7.7964,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,85,7.6734,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,86,7.6219,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,87,7.6653,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,88,7.8174,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,89,7.6329,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,90,7.7034,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,91,7.7645,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,92,7.6446,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,93,7.7344,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,94,7.7431,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,95,7.8537,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,96,7.8574,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,97,7.7769,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,98,7.8258,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,99,7.8036,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,CPU,100,7.5502,7.7221,7.4622,7.9548,7.7342,0.0918
swin,torchscript,GPU,1,4.0394,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,2,3.8438,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,3,4.0315,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,4,4.0567,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,5,4.0600,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,6,4.0601,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,7,3.8829,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,8,4.0605,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,9,3.9804,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,10,4.0395,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,11,4.0190,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,12,4.0161,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,13,4.0218,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,14,3.9802,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,15,4.0371,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,16,4.0055,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,17,4.0042,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,18,4.0405,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,19,4.0455,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,20,3.8828,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,21,4.0488,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,22,4.0046,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,23,3.9920,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,24,4.0405,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,25,3.9899,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,26,3.9549,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,27,3.9576,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,28,4.0331,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,29,3.8928,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,30,4.0124,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,31,3.9973,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,32,3.9156,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,33,3.9867,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,34,3.9972,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,35,4.0649,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,36,4.0563,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,37,3.9540,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,38,3.9253,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,39,3.9210,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,40,3.8875,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,41,3.7873,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,42,3.8025,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,43,3.8213,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,44,4.0722,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,45,4.0040,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,46,3.7853,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,47,3.8463,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,48,3.8640,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,49,3.8531,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,50,3.8662,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,51,3.9200,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,52,3.8547,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,53,3.7814,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,54,3.9880,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,55,3.9523,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,56,3.8932,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,57,3.8731,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,58,3.9160,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,59,4.0470,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,60,3.9041,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,61,4.0796,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,62,3.8775,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,63,4.0327,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,64,4.0167,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,65,3.8835,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,66,3.9745,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,67,3.9821,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,68,3.9922,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,69,4.0175,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,70,4.0690,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,71,3.9520,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,72,4.0581,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,73,4.0177,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,74,3.8902,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,75,4.0435,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,76,4.0652,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,77,3.8801,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,78,4.0196,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,79,4.0745,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,80,4.0189,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,81,3.8561,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,82,3.9526,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,83,3.9055,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,84,4.0255,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,85,4.0470,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,86,3.8139,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,87,4.0171,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,88,3.7685,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,89,4.0307,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,90,3.9999,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,91,3.8855,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,92,3.8970,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,93,4.0446,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,94,3.7982,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,95,4.0161,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,96,3.9730,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,97,4.0377,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,98,3.9956,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,99,4.0608,3.9651,3.7685,4.0796,3.9921,0.0836
swin,torchscript,GPU,100,3.8646,3.9651,3.7685,4.0796,3.9921,0.0836
