ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745347695.8281372,84.6,32042,0,0.0,4.0
1745347696.9322388,95.5,32623,0,0.0,4.0
1745347698.0246842,99.3,34333,0,0.0,4.0
1745347699.276565,100.0,36124,0,0.0,4.0
1745347700.4976854,100.0,36630,0,0.0,4.0
1745347701.739324,100.0,37255,0,0.0,4.0
1745347703.0061507,100.0,37733,0,0.0,4.0
1745347704.22719,100.0,37799,0,0.0,4.0
1745347705.4511902,100.0,38219,0,0.0,4.0
1745347706.5861852,100.0,38064,0,0.0,4.0
1745347707.8109422,100.0,38289,0,0.0,4.0
1745347709.0312743,100.0,38321,0,0.0,4.0
1745347710.2589545,100.0,38986,0,0.0,4.0
1745347711.4474223,100.0,39590,0,0.0,4.0
1745347712.6672583,100.0,40764,0,0.0,4.0
1745347713.8950841,100.0,41121,0,0.0,4.0
1745347715.1302714,100.0,41311,0,0.0,4.0
1745347716.3822117,100.0,41154,0,0.0,4.0
1745347717.6471393,100.0,40658,0,0.0,4.0
1745347718.843492,100.0,39754,0,0.0,4.0
1745347720.3700547,100.0,34786,0,0.0,4.0
1745347721.7298985,99.9,37199,0,0.0,4.0
1745347722.8837256,81.2,36475,0,0.0,4.0
1745347724.1063976,58.2,32836,0,0.0,4.0
1745347725.3324933,78.4,35836,0,0.0,4.0
1745347726.3851957,71.8,33284,0,0.0,4.0
1745347727.4999225,96.4,34978,0,0.0,4.0
1745347728.6662655,99.7,37948,0,0.0,4.0
1745347729.7980783,99.9,39961,0,0.0,4.0
1745347731.0632708,100.0,41665,0,0.0,4.0
1745347732.3230622,100.0,42102,0,0.0,4.0
1745347733.5981624,100.0,42368,0,0.0,4.0
1745347734.8603144,100.0,42554,0,0.0,4.0
1745347736.0942397,100.0,42623,0,0.0,4.0
1745347737.3429396,100.0,42433,0,0.0,4.0
1745347738.5712678,100.0,42727,0,0.0,4.0
1745347739.7713623,100.0,42663,0,0.0,4.0
1745347741.0112925,100.0,42554,0,0.0,4.0
1745347742.2502608,100.0,43033,0,0.0,4.0
1745347743.4421427,100.0,43826,0,0.0,4.0
1745347744.683091,100.0,43945,0,0.0,4.0
1745347745.9377775,100.0,44132,0,0.0,4.0
1745347747.253733,100.0,44231,0,0.0,4.0
1745347748.4795637,100.0,44354,0,0.0,4.0
1745347749.7230048,100.0,44413,0,0.0,4.0
1745347751.1203866,100.0,43981,0,0.0,4.0
1745347752.326314,99.7,40802,0,0.0,4.0
1745347753.4877782,89.8,41456,0,0.0,4.0
1745347754.6504307,43.9,33348,0,0.0,4.0
1745347755.730498,80.0,37167,0,0.0,4.0
1745347756.8059013,36.5,29156,0,0.0,4.0
1745347757.8744519,63.9,27745,0,0.0,4.0
1745347759.146875,93.7,29586,0,0.0,4.0
1745347760.5064049,61.4,22272,0,0.0,4.0
1745347761.5560668,89.7,23083,0,0.0,4.0
1745347762.6668186,89.9,23984,0,0.0,4.0
1745347763.7896683,98.2,24963,0,0.0,4.0
1745347765.0010366,100.0,25452,0,0.0,4.0
1745347766.14614,100.0,25598,0,0.0,4.0
1745347767.3229775,100.0,25708,0,0.0,4.0
1745347768.4912472,100.0,26053,0,0.0,4.0
1745347769.7192712,100.0,26562,0,0.0,4.0
1745347770.9311247,100.0,26225,0,0.0,4.0
1745347772.1040633,99.9,27394,0,0.0,4.0
1745347773.3536692,100.0,26978,0,0.0,4.0
1745347774.5433981,100.0,27445,0,0.0,4.0
1745347775.8872545,100.0,29016,0,0.0,4.0
1745347777.137652,100.0,31269,0,0.0,4.0
1745347778.3829985,100.0,32333,0,0.0,4.0
1745347779.576152,100.0,35683,0,0.0,4.0
1745347780.7872355,100.0,40525,0,0.0,4.0
1745347781.95939,99.9,39448,0,0.0,4.0
1745347783.2077205,99.1,39665,0,0.0,4.0
1745347784.425688,100.0,39196,0,0.0,4.0
1745347785.7563715,97.8,35720,0,0.0,4.0
1745347786.9703045,96.8,37804,0,0.0,4.0
1745347788.0936997,97.6,32763,0,0.0,4.0
1745347789.3466673,100.0,32547,0,0.0,4.0
1745347790.4542546,100.0,31810,0,0.0,4.0
1745347791.6851714,100.0,32025,0,0.0,4.0
1745347792.8770385,100.0,32887,0,0.0,4.0
1745347794.0492854,100.0,33062,0,0.0,4.0
1745347795.2037687,100.0,33999,0,0.0,4.0
1745347796.5143456,100.0,34629,0,0.0,4.0
1745347797.7063177,100.0,35183,0,0.0,4.0
1745347798.914225,100.0,35988,0,0.0,4.0
1745347800.1091292,100.0,35200,0,0.0,4.0
1745347801.2847893,100.0,35098,0,0.0,4.0
1745347802.518101,100.0,32771,0,0.0,4.0
1745347803.7024512,100.0,32412,0,0.0,4.0
1745347805.317703,100.0,30756,0,0.0,4.0
